video_id,views,dislikes,likes,comment_count
9gSB06ZZK0s,123840,58,1081,322
jfFQPGVZPuk,157226,50,6713,521
fgANo67hPQs,252068,1654,1844,1404
Zjm-x-dGJNA,15064,61,53,118
6tgptWcKkgc,211038,118,10171,654
E2j9xhrOjUE,73671,100,1268,120
UF2BHM1aLHs,64988,79,5405,255
bCQgfCXE594,83555,42,2378,208
yNlupH6F7j8,9146,12,51,7
YbydMeIX0VE,13678,19,321,37
Alt2HGrsfnw,41254,86,604,96
UuqgP3I_pQY,319730,0,0,280
xnBtEib-H9E,91100,200,1174,323
1J6XFi2-7JQ,467522,161,16500,600
anvZCeVIOCg,160820,162,2453,323
J3i9wVWIRp0,28869,197,1513,17
UHe-JA8bRHw,5049,11,480,47
-CCw4ZzOGlI,628134,5354,28465,3268
qS4nPrfP7g0,43942,14,2359,980
2QIToGdMJjo,11404,59,7,0
we2XODhx-CM,264975,217,5214,308
i_BrxnV3o1U,4301,15,6,2
KAhHswT4u8I,183334,128,14107,1063
zsgTgKkPxi0,372167,121,3617,1502
CZt7FZ9GN8I,15155,14,2055,126
XgRlb7aswFo,161778,237,7281,399
dHM8y8JBcQI,6133,5,794,100
wwfoLaT5Hho,5322,8,463,133
3fO4kpZ1GSk,65207,47,4555,226
b0i1thS0JAI,22308,33,1204,45
FTajNFkkALc,6672,10,152,28
pWZtbfBGjIg,454088,201,12954,799
XjG1ibDfMao,179824,301,3502,890
J22nXbA8MKI,107928,654,11885,700
C5W3ncY04kU,3717,9,18,1
GvJtieRgDy0,995143,956,75413,4100
_ELs-QwQBPE,66416,58,418,181
Wjq7x2d_s1w,334492,294,10199,587
PV9YUcJt0n4,45638,113,4060,723
KbbgQsTbQ9Q,2321144,1281,17363,8934
YEjLl5LQfHI,1609591,4134,168312,8279
lGTqyFWXPcs,12392,32,152,0
G-ghxQ-09lA,1230972,2021,4427,313
L-DYibRGf_Y,7476,4,49,14
t8hiBqbueL8,412322,164,4765,589
K2WtOx_d5eY,235872,2849,6594,2125
t5rlcu7RFr8,281444,243,8171,852
LyozJrRh7s8,13498,17,260,85
-JzB-IP_hok,6430,13,88,2
XE-TLvYGcoI,80038,351,3163,1546
ElC1iu3Pjvs,19151,11,148,42
JC-y5-6O99A,151883,264,4640,618
TRPwZ3C1B9Q,576992,742,2879,224
Kn5UgGQukYQ,37346,0,0,0
nQkz3FACmhc,437405,283,43017,3678
O-9aVacemzs,5960,3,10,19
E1CratVzt80,397990,328,33728,3943
GxlEbsO4CD4,78055,68,4832,837
rCnU-IDcnnI,8473680,38359,340254,41159
iXTFY80QexE,556142,874,2973,325
wVPBI_FmCVs,11577,6,2054,193
mNhxFzR25Rs,391853,158,11765,523
udpSQIaSVDg,535473,281,14048,801
duxzKNYjtKQ,33172,29,544,0
oVsQ92LVddo,924073,681,28026,3164
EtfIzNdt9Ac,2357705,2990,44278,4228
umAXAP50hKw,58568,47,1412,400
uFq_2qaQiu0,29460,29,110,23
MxDtkS-byNY,136489,71,1352,592
8gOdVsbfjW4,1553964,682,12888,2199
5Diyv70aBGQ,143988,98,734,84
MSoq8jlpBic,49923,63,158,17
dz-i_VZonHk,126961,95,1019,254
G0DjrxkBtCo,796394,1736,15651,2747
_DIrqPRj9Qg,947578,1281,6800,0
F86S9Uc4mP4,1080069,857,9673,4038
s5m3qRZtiIQ,5919,3,392,142
qymtzxYeImw,65348,49,189,17
0BqNjC28kbM,61150,60,403,115
2VP846QcA_4,155533,233,4621,457
dF8EzqyjJ5Y,4738,11,198,29
r87aoVq4gZg,184390,30,1840,132
GnoxGFbeRZ8,27784,30,1095,195
AZTn1UMs408,20960,5,318,34
toPXUQTF6wg,156690,116,760,115
jllySUfnvLw,205895,437,1008,1629
jjdawi9Wbu8,9418,9,122,74
-NCqZ4MvbWI,292198,373,28341,2441
TlXGb7v97eI,180338,146,1172,369
fQn_obzoWpU,433661,790,23049,1525
976ywjMBavs,27604,772,2272,0
kjkw7rKhPfc,5509,0,0,17
BoT-6Z597Tc,51081,14,1670,206
eoIyGeSmnSw,91872,357,6129,1476
qmBzraEg0hg,99526,28,2419,159
TM42O6kYbI8,771568,765,16312,1096
Uo8fyRfcglg,2840,9,104,26
JHWo55y_GDk,174097,2319,12513,3048
5n88XNONuf4,80540,163,897,341
kteHW6t4G0g,152724,263,10591,2533
ZnzJxV3N9vc,15647,155,1052,452
VJawYtS_MlE,564621,514,24248,7563
IYyjBXDyYLo,238791,363,7035,947
3nnE6V-4PHg,156460,186,2346,370
8U3tViIS744,91262,97,477,110
SFGzfcpvHwI,8093,5,761,30
7qriHqE3XHU,3907,2,214,69
0Xi2rurVAvs,307338,414,10336,2773
0b-dCvHeNxs,4660,88,633,0
9Rll71I54ZA,223995,1934,2989,329
eXT2F5ps91Q,31904,60,1273,248
IxfI4aLr24g,6130,2,160,23
e6v5aVUGd7Q,4021,3,65,0
7ej6uL4kjHM,923989,275,21095,683
OKj4GAWzZZg,212992,202,6625,687
c3IAv1vrR2o,8885,7,305,25
tMUuDgw5mYk,2493,0,192,9
oRF2-ZloSqg,845763,502,17929,2325
I3_uRtVPZ7U,28631,87,1754,85
EhL2OWXZ26s,3071771,4948,194197,25095
8DJXNQkitS4,103386,77,2556,227
sSnGmAqQaFs,437239,614,15478,2036
Qa3sH2ipDKs,1048786,376,4287,2630
o1n4-s9fue0,1487,1,106,23
YFTybU6QHFQ,13602,7,709,296
2m7oEYVxoeI,5947,5,59,0
PqDQDLYq-N8,52090,219,529,90
8Fgz_IpDnus,191824,147,1481,268
uEFwp8NOHOk,56784,57,316,211
-608H1yJmlo,25878,208,1701,184
mIlTIFvfFTQ,30440,20,341,43
k-MrcF8LZZA,9494,10,882,102
ImlXvoj_aA4,80381,134,6139,425
RHg4r98s6ss,345913,112,1695,2
R6DKdXEuBz8,259829,103,3597,452
GRusfeaWpeA,213250,111,1183,920
tSDFfiCq-eA,70403,18,1361,194
ZbTK_YfJjRo,8160,5,75,41
LzAgSp_O03I,540047,859,8180,2482
VLStmUtQh-E,267202,216,12838,521
Cc-10q1PxpI,1121264,15965,78553,6884
SLFp1gADXSY,164629,127,1359,756
Ge8wO2zYo2w,19908,12,1534,165
ONLwTKQbD1I,10952,119,1069,1096
IY-rI7KcHZw,170553,123,1831,121
80pqa3RB9Ow,15437,11,379,4
_IZFSyxeOlw,256352,57,4249,229
ZPrLglkkr9I,77030,86,2010,132
WCkscCO7LH0,12873,16,13,12
K25uhehdYdE,31597,26,92,31
kA_8rdwkBXI,26801,6,585,11
2fouYHWUhZo,2239708,687,82672,3577
YFC6OragNJA,190225,114,10280,1837
bXXXxgso_vo,130278,56,3500,18
pwie-ybq7vo,592680,211,25117,5229
ntUBp5AR36I,43217,32,681,183
hM7diCCnyKg,10037,66,33,7
QMdNW1JsuVA,4515,30,441,55
mY2d4XWe0Ag,755189,366,3842,919
TOeWI-HClI8,1007094,566,55048,2314
OwET7dOwrp8,5829,22,36,4
yeTLIENqM5Q,40674,26,1048,41
rDjoPm1aAEg,236136,64,3059,224
qCVDqzcdw-s,74589,31,457,32
RoRA4SHBFQc,100858,114,645,43
zeI240L22-Q,336326,138,936,260
SaBefg-mRL4,415075,327,14996,1412
VgSiKWIHOiA,771186,176,5408,357
NH03i68cJL4,142906,141,522,20
eDLX-QlrA18,252044,147,3745,0
0FL8edKX2W4,2553,7,146,75
qsQAjHp7QXY,132813,95,3135,221
-T6LTOwbfNg,319301,221,2156,414
Qd8kFkMwIGE,12827,3,104,8
VazZ_Si9mUY,10228,22,36,104
ZMb2xG_ZLKE,42697,23,122,61
RoWeGSn-3F4,6105,8,42,6
ovIVz3Q0AQY,414957,707,1797,659
d-73-Cr0tQs,1169995,2098,11156,0
KhNIhqhonIU,158930,70,2323,105
Yz3aBUUkSrs,21532,17,1811,142
A-xJAokWWGg,199771,261,460,535
Lv_JTWLsqRw,105642,100,4171,303
VUrSxS4oihY,35908,50,120,52
wV9pWpIUSAk,76464,957,2739,266
hwxnVt8b5DM,4282,7,292,56
I0jKs2geq0I,12710,34,398,20
WC1CWyMNYpY,14640,11,1497,228
fVizzW1uyDw,63846,16,1158,238
9QM_tC3vdw4,17038,15,155,28
EQKdFm8rW6E,92359,102,1910,416
uRPa9sdtH8g,264106,261,33655,874
aavAcDpbjkM,172497,260,1548,971
-twsKtyrHNY,169311,199,9716,207
q4uAuamzfr8,20775,12,1436,127
usVIU0IRTOY,38488,30,535,7
pvxIoue1Qpw,909085,343,8314,640
BjVJiOrHRjU,340050,299,1286,295
KLUVBXkVwx0,21668,30,171,64
wJysw8JG6r0,33923,30,1409,516
jXPp3EeYyx4,31633,32,401,70
1bkPfreBJao,4088,16,23,18
L90R6PtxFKE,864853,3179,24061,4952
Ie_5pdrOZcY,477309,311,2203,2022
A_CkSawS0I8,6806,26,472,27
2K2eWqP09-E,31462,47,1052,148
MpPP5yH0hJM,59125,299,641,95
_K5IZgksnx8,26254,83,3374,209
aCyvvezLIVQ,7361,12,873,178
fwE2ZCW8NYM,65219,91,1670,515
_G0ZXktmchc,18949,8,484,100
VvWB-Yhhm8o,519912,125,13404,2565
hbTwoLah2VY,221313,324,17634,5347
eroKZuFaI2c,73436,59,3956,458
06BLwc1XSis,1537175,752,3455,3768
-ktC_CVGAvs,52566,392,124,66
mCQ86fR6Lh8,2709,10,155,108
-crLmRLgeNE,1009304,550,31775,960
FEI0cJlquX8,269474,845,8254,842
MMRNXFv51WU,385879,247,15293,481
3YdDQ6OHbg0,168956,351,1439,669
PoGW8GkBhy8,14466,94,2469,315
9Lz4YgPHrKo,25492,77,923,463
v6d1rShfyZk,4386,2,2,1
4QDDxmtbUsw,1031566,266,40447,3322
AbV29V6mthU,67703,86,675,133
4VL9VPnSfcY,340044,728,4979,3324
Bhck-t4adLU,738667,221,14221,1007
67kvJvQA2eA,3278,7,224,93
JFY_S5voeHw,38400,10,181,37
kVajs0-1Zoc,2990,0,0,0
K76yUWBoCAY,2117,8,250,28
uxJpIAIwsB8,15762,10,128,5
Mubi0XhUHog,3057,1,11,1
X7A7dX6t5DU,396530,291,10146,423
K6ZSwoE9CIo,2686,2,48,3
SzoxK-rihu0,250118,198,28784,1435
l8WRkRopW0c,4222,3,52,9
yz7Cn3pHibo,10153919,17523,247016,42015
sG35KgA2QBU,25440,39,747,101
XR-KaTEvqp0,615919,520,10628,1571
mTvwqepJVjg,13016,3,119,3
T_mWpPSrVK4,363298,19003,26673,4603
dLYUc5t6wag,191868,866,10460,3155
6AByHNTsreo,174681,91,2113,602
alRtHXnZMOI,954825,195,4433,303
jTap34G5TFU,79262,155,4383,927
OUQr8lG45AU,470346,368,12178,1263
epxJ6ZQHQM0,3575,5,26,3
3RmbF8i5YsI,5128977,25252,172122,23554
PBBNh-bumYQ,53633,52,3496,406
ktafrbsKeZw,13312573,8063,23448,1794
6q_mtrLVJaA,8379,1,45,12
cPDN9CwhhAM,1664296,1540,70206,11488
qI3h7ElwjaQ,57076,35,1459,233
wVbjNY7H8lk,84343,269,3045,2133
g5ZqryMePco,166192,200,5842,417
qDjQzE5-2jY,27840,107,1772,343
SrQl4CyvWUY,245912,170,3473,956
NMJpREnqgYk,203426,136,1244,1442
OgcqNuWfFFA,207648,265,7048,521
NjWiiT74hB0,677463,626,6070,4555
QE9m29HGEuA,3995,21,201,24
U1DNNqKCEBQ,7699,27,50,112
KMmuWNW375A,590274,1903,77839,4998
gDKWzkLHRT4,233694,196,9419,1118
XhMj0y4Hz7k,132354,65,3830,126
wwVOmTImfLA,283531,194,5743,434
-hU1dXSq7DA,8022,5,129,9
loB0hvoYEhA,66599,157,3371,219
EQqIiTk2fy4,1004615,814,53282,9743
JSTuXN2ByEY,68049,25,257,17
jwxXdS6KEvk,61690,45,399,123
-OxFYOYEUxM,71551,193,1212,92
w4CzAtCOwY4,417136,221,746,339
m-eIQBxagtA,9155,4,25,0
ZcDbBR85iN0,1665556,3914,66033,9301
GkSnNlb-iqY,53996,8,36,41
k_sd5RVZRKA,20130,13,125,175
4yBKKGuVEAA,41663,33,3822,429
83P_hFtrBSY,21189,19,2370,262
eEM65upJrfQ,53695,52,407,9
NVbzV_Ewqf8,433907,217,4569,262
-o3BxagNXQc,36820,44,3286,167
VNrlgfaim2c,403039,158,3416,499
avOysr2pH7w,126789,476,10545,3723
24uZR7C4eF8,3241,6,246,60
s3sTcXqGZ7Q,438756,741,5289,1790
pMMb3DUM9Q8,332443,32,4355,979
g7_kirvMsDc,9697,9,44,8
LEMI1Gd9b50,256883,90,37608,1325
zq0T7ye-Pn4,180064,164,4275,395
L5NApSAXrvQ,782,0,0,12
gZ6xM1K4q48,5660,11,180,22
EdPueYO_yz8,316474,1694,10201,990
_IOuzPIdI3o,660442,779,7660,667
wgiW1uFZYr8,193162,168,8311,866
PoxDKfUF5AE,4642,1,152,43
WfOTiSOtqXE,22559,19,76,13
A8Gs2kebcH8,39193,858,140,717
xySOFEMR9n4,110825,102,5413,3197
HXoQTFTFTho,309969,542,22345,2447
tnvOtn71YpY,55257,44,354,48
Qghwm2yZB6c,872739,1991,45552,2899
g-F3A9n9BLg,1536897,724,44115,1359
LqFsJJGfWh8,53487,51,3920,1382
oLlT6T6gZdU,4265,4,440,57
hoDbefHV-xY,321069,170,22349,1600
egXr0PU-kCY,1073134,1886,47793,5358
Ua4urETuPec,3564,7,264,0
cNndgvh0W7M,47632,104,2868,323
iDtWHVpd_Cc,1433938,918,85185,30677
27gP3cTO9Dc,260970,245,704,161
IP38OPYW82M,43040,54,486,224
QQXQ8unf2fs,15789,41,81,104
Xe--t47BgBo,687760,590,3717,538
NSkjTc9j30o,72891,66,1386,84
2GeslDuE6mo,167957,251,3544,958
59yWucSYhO0,153652,340,2380,819
WS1-idR3zFE,530230,1057,16368,7785
Et2PQIIKoFQ,3070,4,306,34
1EB__STKvPE,5076,24,20,43
fPEXlXxBT5Q,637853,564,15662,2593
Q12lturAEQI,3091,1,454,75
H934EIEcwWI,55836,277,5491,1433
YvTezwcTLwE,232340,378,3865,1034
OVdyIwpxnjc,18856,4,93,2
cUa93K56cc0,920039,1265,36987,2869
1izunMw5G6o,31697,7,289,70
nU5sefRxrz8,72093,26,618,139
UL72Pj6tEek,63095,78,428,16
vyOGoCow7ew,111022,35,5589,209
E8dyqwDTHH8,129804,227,9564,2252
R9s5_Ji33xY,733482,1604,25650,3167
QfIB6-4UJ0c,29974,29,2656,256
eYAZNaG5nqs,58413,126,327,214
EQKn61X9zn4,96420,66,516,128
ULRsrmNx6vE,11677,2,48,0
Xcxq6-kxLJw,74317,72,3333,427
zhCgmmDBqC8,213717,120,4408,630
-vrtF5G540A,17826,52,261,413
xBRSJFIgBR4,185084,97,1152,0
zy_df28N7WE,346095,512,42677,4036
nQG6g5kp04w,69699,0,0,222
K_iQh9H7HW0,390974,763,20741,881
gs5WlJzBjl0,373609,291,2236,880
atkqGGsF42k,771621,413,1773,2612
sCWsxMGJY68,11932,9,685,61
tfWFFHDUseQ,36770,25,414,260
CqhrWnN7dDo,1195090,1206,55890,2609
IMDbiDq3OB4,41753,7,167,39
eZFvbili87g,224115,49,8504,231
NDZy_Z-b5ks,18719,9,175,556
OfL7fraAhEU,309096,427,13197,1004
WsQ8-JiOJ6c,89752,43,1211,46
rcGRVG_SV_w,429567,251,30103,674
fAAAZqFmDfA,512974,487,9182,884
PDKbRyaQIcg,60351,63,1712,498
wpdTO-E2xxo,540805,2364,27104,3908
fzu-JzApLc8,9953,16,1115,559
M45TNG_TCls,1392393,1396,60231,12582
3i0XKeD3bVc,148938,128,2962,964
McS578mzmCY,57385,63,11639,839
NMbUvsMtqfA,52708,156,753,1775
U2v7y1rVGuw,137112,581,11242,1545
9tyBP7XBWe0,867935,502,29573,17973
ffDbfv2m_RE,12538,16,809,284
oaMU4-r4sSI,11231,18,1411,266
jZhk_QTcZNM,170872,373,11833,2016
Irs1NOMJVfg,2921,2,302,8
-B7J36GNaDk,131985,122,5051,504
vTKChB54KjE,3828,5,305,28
-e4v2WoExl4,247288,138,716,191
ggm9fNZqi94,17798,4,976,135
xQ4Q5b2WwO8,541482,891,15430,40
pjZuxJ3o_TQ,448544,147,2563,111
UiCDiqGTLUE,29614,122,4273,3587
tTZQcB4CFc0,1164,1,100,34
JWIbc44H_WY,416838,336,12495,494
5YqXgrTHgK4,152584,323,2652,130
S8FN_mAt8Pg,21116,78,1118,0
ZZl1-hn_tQw,29570,0,0,65
GZnl_ceMNQE,91525,73,202,22
AS9-ITLhQxo,1893816,2028,60703,4333
V8p44Z8N_yY,5320,7,203,62
oSIXcp2RiIg,15777,21,1431,174
LpKDRSW6r88,19707,15,74,5
B72y_OByf_4,906255,0,0,65
ozR6hDOhCZA,211766,320,1800,344
ZZzrMKrF95o,72119,206,2573,129
1eoNhBelurU,5570,0,34,2
mqf0f1h8ZTU,2078,0,4,0
temw1JvzJMk,393948,1448,3048,225
RRkNTYrLbK4,7956,33,509,86
JgFakipK4z0,906344,1103,57954,3596
OC6pddKLKD8,124047,42,4906,330
g_u_-OD1_z0,353090,291,346,1054
dh4nEuhZBgg,308069,340,7232,813
fxXOzKyQkbI,308807,47,1317,54
qfhVfK8SNIA,36502,38,4395,520
lczrDlH94gg,4066,240,24,100
uVNWFtlVtAk,56286,344,5896,655
3Rl2M7aGqJo,28510,23,346,20
e4_JQ08hiyY,255102,219,6203,250
P8fYFH77cVE,657374,345,1222,32
GYBbUUfMnVc,1188104,2844,82194,3679
DBC04auZVcs,211841,123,5887,532
54Eae2ewc1c,70857,17,440,32
zAtP4_66bLk,3901,5,237,22
9POblaMln4Q,1307148,1745,50344,2507
Fub3Q1HwMrI,21339,17,2453,805
x3j7upTMH18,4326,89,150,15
1lXLGwe_DUU,70448,117,1963,155
NU3Enk8TymI,137981,140,1680,40
JXU3E3WGOJM,124563,69,1430,164
DT7EeTU3tPk,4237,2,15,1
nFD7C5rkCBU,64927,41,442,178
DkfWEVqvgTs,95848,78,4804,1027
HIXW9KdSP4M,6576,10,11,2
u0W5kvcPLPY,11825,33,802,90
HGS8spIaDbU,249590,127,2723,141
yejbi6aD8IA,148963,183,2227,192
FyBSexETvro,552964,198,29134,1334
48-pr5-G6Pw,451253,374,12290,598
05cOjAyBg1k,8801,9,212,155
mxum5u4igoo,19641,32,1659,92
iUZYZt1tFrY,53462,41,3970,97
cnl42-DbH3Y,41759,43,2241,222
2VDtweyNqbU,1644649,990,85365,10560
52qPqDUYMFI,45892,130,8790,1776
kxr-n2x7WTs,23199,21,80,13
qx5Nm31Liis,549434,512,2041,213
kiavUyocp98,16520,20,244,58
uA8GdJJqz_s,3523600,2469,56317,32566
679rysXdPIM,31003,65,4404,494
4DY84oyaK0A,44388,26,458,96
EhFZB7-xixY,510276,631,5342,1187
wFEAoF7RC7Y,86897,4,469,106
0yAx5AO0Vi4,29780,33,339,57
4cMiKyV_ZCw,70873,0,0,96
E21PHK8vgbQ,35819,12,391,9
TPcV_3D3V2A,1316254,138,1893,193
W9Pqsc9VCsk,13786,31,87,0
jN2msBIR5Ng,19688,25,137,102
29SzChXekOA,307042,194,3527,658
dVz27uxmkWw,94484,170,4853,898
YsEN5yQamC8,2930,5,121,20
1rPZhvW9dc4,26105,8,627,243
hhSI11dXSUg,3695,1,453,36
g4zEPfQgliE,125061,282,10319,48
wFxjZCAnW50,7271,9,60,7
ecPTACaYipA,729185,1265,55605,5647
vebNxWGotC8,270226,174,11326,1318
X01X-PYpemM,14505,13,198,28
JqBAnXQZ-7I,7479,45,601,187
gYG_wTRzM-M,310238,507,1434,224
nQtcl7kCkzg,409118,135,5296,939
kZ3xRQOhpQI,9625,9,459,29
_rTUg0WdpfQ,18360,41,1063,103
6vBRpRSywpM,40811,29,1446,86
Ke4ueOZCsqQ,12280,28,447,172
OThoO-vnIZI,174741,414,1942,1527
8C8pRDetZr8,28271,52,209,217
xeb-wQyIxWE,1645,8,28,5
Wtv3KPyF9gs,10715,9,22,1
_o41z1YIs3Q,62906,14,332,22
udHn6yjfei0,244151,223,1348,147
H7LoH5CrxOw,331778,111,14117,973
b_fQcyFJ8Tc,269189,546,4612,520
eRngrNXk44w,257196,88,8407,995
JLt6sEE8rdQ,1084816,781,32815,4454
ug6D3hgLX4g,228010,320,4455,2630
xLheVndnabg,104968,22,770,201
SXo0FdtCtts,4563,7,43,46
sW5HaEsnuMI,1367551,1530,28986,3857
NgDyUaYU14Y,4947,5,23,14
Cj3e4Xsllng,3191,30,199,9
dg_ae7u-4eU,1617,3,61,4
9bfapzjeiYY,16616,21,906,242
EaeObBIUPZw,983132,910,10911,5128
roh1CwauxBw,2121,3,64,8
9Mh5Xaam5Q4,37809,70,84,83
EuMY2oRkuAc,320124,614,25216,2124
Kpyz9b1aFZc,19841,13,2356,111
yhjJqlm15Ic,3344,7,322,187
cf1gSSaZYcY,95291,262,8366,396
fRQfrB6klX0,635403,1251,15741,492
PQJfl-Iu2m8,115113,47,440,41
Tc0WjjZ08OQ,8226,7,242,32
kkKpdy8cUyQ,196957,305,3472,1572
m0EoDVhpQEE,14856,23,1429,233
e1-lR7xaygA,282245,254,21163,503
Iwg_xf8yLf0,45494,83,3193,404
L_HeU5jd30o,106991,126,763,321
VQmPntkTMdY,235866,355,1755,445
BXnGUUsdnR8,1107554,2138,24188,5742
Z5mu5s_yDwU,188341,125,760,132
rbfBMyQ4daQ,17466,28,112,0
3BXDsVD6O10,18250437,16019,755912,47179
BrwpQKUBDp8,83356,64,595,144
INMFy5Txtyc,306445,218,38153,2877
eUFvMKWmbXc,42854,17,1113,40
maaWSIlDizs,2275306,1135,20115,1046
RtjSIWxgqDo,1038435,546,24846,3033
hcz4kDg8r8U,214167,124,19914,3660
gUy-GPaWXaA,159262,141,1342,211
OV2BmmV4xsM,300416,1138,9962,1030
5UMl3KrtRCg,48068,16,142,83
VFcQdMCAXbk,4127,0,81,6
esPRRWVU52c,160528,370,14168,2724
FAl-K6M-DXo,29653,42,1190,73
3sHrZHA4OJE,4462,13,203,61
3mDDtCSC7fU,4066516,15851,248635,25063
HMYhrpEGyuw,13246,3,247,112
moDZVCH4T3M,96944,400,2381,801
Jf8WIzd94Iw,5649,6,445,122
qgGooEyeNNc,717049,275,54355,2698
veM423POiU8,2423449,1908,27765,4631
cURMjEw5pYY,7608,9,169,33
Yo84eqYwP98,574304,729,16034,1274
Keq3RZ0lf0s,11744,17,650,28
VkUjhNXFheM,5590,2,42,0
DaORc9nOc8k,587077,1064,60963,3426
x7SmwnbkHeg,4187,32,433,179
f-I9Jji4ubw,138578,52,9910,1221
PmOVPqIIC1c,3492,12,283,47
e3UqLAtdZ04,264158,309,1919,673
ND7sQzTBMY8,5006,25,638,88
QiGJnf3TURk,47511,18,926,55
QUDYmBTrudU,105681,437,8012,529
kEX1h6vAUKk,72463,235,214,54
ZBXZojt6dpM,185947,227,7169,440
iM6SOCWtMLU,2791,1,225,39
mnT4MDdEazs,1180413,433,29897,2199
MHCZNVQPrJA,283407,2955,1425,1139
9OYZ6PK47x8,59192,39,3828,156
ATOu109je7A,710481,1557,27071,1175
pMifShRi4rA,342239,216,1281,166
kg8aJbJ34kQ,258848,367,21065,998
ejQynx0PDYY,211026,54,1707,845
7dqifnd5vy8,5688,8,628,40
MOOsf1LOoN8,45833,34,292,214
nFu1VoeH_lM,10353,2,59,6
VTpDnXdnOQw,76880,57,9265,460
fL30bWrGrfE,1029854,1101,70407,7048
QqhkvRHUDSk,90785,112,306,159
2MevMpE2KRI,55007,179,6210,519
GpScGLZtzmk,250034,417,4521,1083
0KDeouAFOnk,10457,4,298,75
KBgStfth04A,154706,336,12822,1719
4lTEnCPWhCU,25795,15,3320,721
mcmEHeWKc2c,21505,45,914,202
8V-I_nSoKnE,2730871,12062,94132,9569
MNzBFgwkU0A,1322797,611,71645,3604
MAnuBR4CsEg,78204,18,523,27
WEyHSGp7jzQ,26166,17,136,80
iWFgvbf_Zu8,787002,244,10169,2409
eq0rWqy7lyY,436525,904,9264,899
L53IgSs0HRs,21328,20,73,107
vqK7izMOP3g,62168,383,10642,1090
1RjT9hNGG3k,27145,41,284,109
yP26pt4tJiw,12368,58,844,53
f6Egj7ncOi8,4439763,2506,341145,139582
UtvhjThpAJU,40382,99,480,125
xlXWp-QrleE,17818,22,504,22
LtEn-Kc1LjU,15737,93,20,10
fq2dgUPuezI,420550,97,7498,431
jxRBzs9C3eU,568458,177,8730,1137
eURi0nZCbys,47821,146,4049,392
yido7eBL-GI,166047,66,9420,1367
CiN8acPXK3Q,98114,0,0,0
7_4zF72NLNQ,698527,766,9332,1033
PgNAmWjInGk,1072916,483,27096,3529
fCqarwmVyx8,54179,7,490,22
9JQ2gHDPnDY,2114478,1994,49033,7008
OR2qX1oQd2g,243760,2874,4006,4823
PUBAZCAy_SU,45056,53,196,67
exWg1fkvI40,3276222,3784,55354,9632
k7d1tHsPnVo,152847,141,6216,957
Hms5zyqkG1w,261098,156,1048,208
wCWUJvqJ4KI,78449,74,3392,201
fkJvMnNJDeo,317710,198,2226,391
8Jg90Lqg3VM,259428,91,9663,395
Gk8278ZJdN4,240821,275,3261,673
6yu4NmpJRMk,247667,182,13988,2647
YNpCXG66_PA,83417,41,1569,170
Ysh-MJZh53I,7009,9,595,30
sqkL6D0ScR0,1392568,2838,56595,4574
BqFR5W4JbbA,5678,15,6,8
v6jRWpM-KEs,47371,56,190,19
cqDiTLYBgVM,45308,24,4099,355
wgjo2TuURrM,4126,9,269,53
gysIKSuw-lc,217975,308,10288,3475
bczH7OPRpsM,201788,327,16304,6458
HllvWhy57pw,14810,3,530,192
cKel4GUunw0,119129,366,13763,4156
ko6gT1VfldU,68812,55,274,19
eYLrcOp_eKo,528286,378,4022,3881
VUJLOlGN1TE,425657,863,38742,4417
uTJe7DKwA2s,230137,338,1262,224
Wq5fUyCV6_8,2473,2,23,3
7vJ6PHNGALM,93033,50,2929,192
51JIo0eQhHI,5658306,3728,21050,2972
BJpLh9TyaEc,4910660,4656,27348,1536
5SC6Gb8Y8yc,5182,3,161,24
dUztYCMZYls,2490503,1882,17726,3761
1Dp-P_a0afA,1923878,1988,66947,5897
5-tqVcYVMio,919417,1422,101222,2725
dQt2KHL7oCY,4347,8,172,11
iOp-8tpYPio,27662,298,838,433
RWzZeA2GMsk,175842,133,10411,505
5GLswqDbH18,116185,164,620,725
qCO2yv4cEhU,65018,37,656,58
dhUVBSNufjw,3085,6,514,77
fKrrlVdFFrw,156176,162,7407,1064
m_LGx0z2D4A,29663,30,118,0
nzPcwk6O1Ks,322783,178,4357,728
JK4DpZ8MLW0,89828,659,4941,1266
W2PyCBdK-8o,9649,25,613,35
apwYMFh2_PM,167970,90,1104,291
KunVjFKcmUE,2847,3,20,28
eceCwLr1bT8,14914,8,203,13
JsmupHY1X6M,634812,441,4052,905
uOwd27Qy3Sw,63257,0,0,65
xQFyf7WYVz8,46614,52,2097,260
uAmsViupOa4,85322,261,645,1093
scxOiTXZkrs,426665,289,3302,941
UytEEmVi050,71814,110,3863,664
vlqHY47OFuc,207134,231,1345,926
QgI5IP5DAtk,22124,14,539,138
ZZ6KuNu1jpM,2987961,3669,98248,9532
j0qTOneQLAA,89337,96,5854,1125
whHXdastSMY,172567,58,2156,439
GoLvhh89law,2176732,4329,106336,11089
SXRCzNO7WKQ,13298,21,682,324
lAyEZJAhJNg,6982,5,88,0
9bLSykjNLGY,235156,209,13078,1466
vctlaa95tFk,16794,9,348,76
df2fcYRD1_A,221700,461,13693,2608
sdwg9SxSReg,540982,534,38021,2372
YtjMZbUHb2E,325695,122,4581,257
hnKvVZhZ2sg,183800,916,7141,933
ZF5UJ4vDNMM,26440,68,1328,958
p7E8g-Ity0k,3912,11,67,3
9ynR5n97qCI,1033344,825,32842,1078
oDYipLiZFQ8,16040,12,313,15
